RID,IP_repeat_group,START,DATETIME.UTC,speeder_flag,metadata_flag,DURATION,consent,Consent_2,Q1Age,Q2Gender,Q3Country,Q4Urban,Q5Ethnicity,Q8Postcode,Q6Occupation,Q7Income,Q10Insect_Species1,Q10Insect_Species2,Q10Insect_Species3,Q9Insect_Word1,Q9Insect_Word2,Q9Insect_Word3,BackgroundInfo_Check,Q11OpinionOnInsectPopulations_1,Q11OpinionOnInsectPopulations_2,Q12InsectIDQuiz_1,Q12InsectIDQuiz_2,Q12InsectIDQuiz_3,Q12InsectIDQuiz_4,Q12InsectIDQuiz_5,Q12InsectIDQuiz_6,Q12InsectIDQuiz_DV_1,Q12InsectIDQuiz_DV_2,Q12InsectIDQuiz_DV_3,Q12InsectIDQuiz_DV_4,Q12InsectIDQuiz_DV_5,Q12InsectIDQuiz_DV_6,Q12InsectIDQuizFollowUp_1,Q12InsectIDQuizFollowUp_2,CE_Info_Check,CE_Task_Plan_Check_1,CE_Task_Insect_Check_1,CE_Task_A1_Check_1,CE_Task_A2_Check_1,CE_Task_A3_Check_1,CE_Task_A4_Check_1,CE_Task_A5_Check_1,CE_ConfirmYouHaveReadDescs,CE_TasksConsequentiality_1,CE_TasksConsequentiality_2,CE_BlockAllocator,design_offset_old,design_offset,BidVectorElicitation_Randomiser,CE_1_DV,CE_2_DV,CE_3_DV,CE_4_DV,CE_5_DV,CE_6_DV,CE_7_DV,CE_8_DV,CE_9_DV,Q29CEProtest_Statements,Q29CEProtest_Other,CE_Debrief_Certain,CE_Debrief_Confident,CE_ANA_1,CE_ANA_2,CE_ANA_3,CE_ANA_4,CE_ANA_5,Biowell_Beetle1_Item1_Relaxed,Biowell_Beetle1_Item2_Joy,Biowell_Beetle1_Item3_Clear,Biowell_Beetle1_Item4_Open,Biowell_Beetle1_Item5_Connect,Biowell_Bee1_Item1_Relaxed,Biowell_Bee1_Item2_Joy,Biowell_Bee1_Item3_Clear,Biowell_Bee1_Item4_Open,Biowell_Bee1_Item5_Connect,Biowell_Wasp1_Item1_Relaxed,Biowell_Wasp1_Item2_Joy,Biowell_Wasp1_Item3_Clear,Biowell_Wasp1_Item4_Open,Biowell_Wasp1_Item5_Connect,Biowell_Beetle2_Item1_Relaxed,Biowell_Beetle2_Item2_Joy,Biowell_Beetle2_Item3_Clear,Biowell_Beetle2_Item4_Open,Biowell_Beetle2_Item5_Connect,Biowell_Bee2_Item1_Relaxed,Biowell_Bee2_Item2_Joy,Biowell_Bee2_Item3_Clear,Biowell_Bee2_Item4_Open,Biowell_Bee2_Item5_Connect,Biowell_Wasp2_Item1_Relaxed,Biowell_Wasp2_Item2_Joy,Biowell_Wasp2_Item3_Clear,Biowell_Wasp2_Item4_Open,Biowell_Wasp2_Item5_Connect,Biowell_Beetle3_Item1_Relaxed,Biowell_Beetle3_Item2_Joy,Biowell_Beetle3_Item3_Clear,Biowell_Beetle3_Item4_Open,Biowell_Beetle3_Item5_Connect,Biowell_Bee3_Item1_Relaxed,Biowell_Bee3_Item2_Joy,Biowell_Bee3_Item3_Clear,Biowell_Bee3_Item4_Open,Biowell_Bee3_Item5_Connect,Biowell_Wasp3_Item1_Relaxed,Biowell_Wasp3_Item2_Joy,Biowell_Wasp3_Item3_Clear,Biowell_Wasp3_Item4_Open,Biowell_Wasp3_Item5_Connect,Biowell_Debrief_BeetlesCertain,Biowell_Debrief_BeeCertain,Biowell_Debrief_WaspCertain,Sliding_Beetles_Encounter,Sliding_Beetles_Ecology,Sliding_Beetles_Conserved,Sliding_Beetles_Important,Sliding_Bees_Encounter,Sliding_Bees_Conserved,Sliding_Bees_Ecology,Sliding_Bees_Important,Sliding_Wasps_Encounter,Sliding_Wasps_Conserved,Sliding_Wasps_Ecology,Sliding_Wasps_Important,Visit_Child,Visit_Teen,Visit_Adult,Q41_FreqOfVisitGreenSpace_1,Q41_FreqOfVisitBlueSpace_1,Q41_WalkTimeToGreenSpace,Q41_WalkTimeToBlueSpace,Q42_Charity,Q43_Citizen,Q44_Sight,Q45_Garden,Q46_Farm,Q47_Fish,Q48_Education,QDiscounting_1,QDiscounting_2,QDiscounting_3,QDiscounting_4,QDiscounting_5,QDiscounting_6,QDiscounting_7,Q50_Understanding,FurtherComments,SurveyCompletionTime,Speeders_Survey_Threshold,Slowers_Survey_Threshold,Speeders_Survey_TestDummy,Slowers_Survey_TestDummy,Valuation_Start,Valuation_Finish,Valuation_CompletionTime,Speeders_Valuation_Threshold,Slowers_Valuation_Threshold,Speeders_Valuation_TestDummy,Slowers_Valuation_TestDummy,ClassDummy,EmployDummy_Retired,EmployDummy_Employed,IncomeMidpoints,Income_MissingDummy,AgeGroup,Dummy_HighEducation,Age_1829Dummy,Age_3044Dummy,Age_4560Dummy,Age_60Dummy,AgeGroup_Numeric,IncomeMidpoints_PlusMissing,Income_Dummy,Q5Ethnicity_Dummy,Q12InsectIDQuiz_DV_1_Dummy,Q12InsectIDQuiz_DV_2_Dummy,Q12InsectIDQuiz_DV_3_Dummy,Q12InsectIDQuiz_DV_4_Dummy,Q12InsectIDQuiz_DV_5_Dummy,Q12InsectIDQuiz_DV_6_Dummy,Q12InsectIDQuiz_Score,Q12InsectIDQuiz_DV_6_ScoreScaled,CE_ANA_None,CE_ANA_All,Protest_Labelled,Protest_True,Biowell_Beetle1_Mean,Biowell_Beetle2_Mean,Biowell_Beetle3_Mean,Biowell_Bee1_Mean,Biowell_Bee2_Mean,Biowell_Bee3_Mean,Biowell_Wasp1_Mean,Biowell_Wasp2_Mean,Biowell_Wasp3_Mean,Overall,Age_Dummy,Female_dummy,Q3Country_Wales,Q3Country_Scotland,Dummy_Speeders,Visit_Green_Never,Visit_Blue_Never,Visit_Green_Always,Visit_Blue_Always,first_switch_task,always_chose_oneMonth,always_chose_oneYear,DiscountRate,DiscountRate_TextCategory,DiscountRate_Scaled
730,,1728326832.6654,2024-10-07T18:47:12.665Z,,,467.073,1,,54,2,1,0,1,Anonymised,6,3,Spider,Ant,Ladybird,Small,Outdoor,Leaf,1,4,4,3,3,1,5,4,3,Beetle: incorrect,Beetle: incorrect,Ant: incorrect,I don’t know: incorrect,Wasp: incorrect,Beetle: correct,4,3,1,4,4,4,4,3,4,4,1,4,4,1,1,0,2,2,2,3,1,2,3,2,3,1,,"",72,70,1,2,2,2,1,79,68,61,50,76,75,18,72,25,87,79,27,79,69,81,79,74,27,75,79,66,29,28,71,46,85,83,79,28,26,74,76,28,98,32,43,32,26,87,85,82,22,81,84,21,38,70,27,77,85,25,26,82,76,32,32,76,81,36,35,74,27,26,3,4,3,3,0,1,1,0,1,1,3,2,1,1,2,2,2,2,74,Anonymised,467.073,449.23296,1385.13496,1,1,182.382688999176,272.208155870438,89.825466871262,123.797855987549,381.71005596161,0,1,1,0,1,1750.5,0,45-60,0,0,0,1,0,52.5,1750.5,0,1,0,0,0,0,0,1,1,16.67,0,0,"",1,33.2,33.2,38.4,44.6,52,45.4,33,39.8,42,40.1777777777778,1,0,0,0,1,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158
744,,1728326981.11712,2024-10-07T18:49:41.117Z,,,331.44,1,,32,2,1,1,1,Anonymised,8,6,Beed,Centipede,Helpers,Beed,Speed,Prime,1,4,2,5,5,3,5,2,2,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,I don’t know: incorrect,Bee: correct,Bee: correct,4,3,1,4,4,4,4,3,4,4,1,4,3,2,2,9,2,2,1,2,2,2,1,2,2,2,,"",79,66,1,1,2,2,1,72,70,93,86,62,70,57,64,85,65,80,65,72,50,75,77,57,70,73,83,75,63,70,78,78,65,65,72,68,73,77,61,76,69,84,80,59,74,72,78,83,68,77,82,74,70,66,87,64,68,71,77,84,77,64,67,81,72,67,73,77,60,73,2,3,2,5,0,0,1,0,1,1,3,2,1,1,2,2,1,1,100,Anonymised,331.44,449.23296,1385.13496,0,1,132.556632041931,197.210968017578,64.654335975647,123.797855987549,381.71005596161,0,1,1,0,1,3250.5,0,30-44,0,0,1,0,0,37,3250.5,1,1,0,0,1,0,1,1,3,50,0,0,"",1,23.4,28,26.6,31.8,27.2,27.4,31.6,31.4,23.2,27.8444444444444,0,0,0,0,1,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158
740,,1728326939.51779,2024-10-07T18:48:59.518Z,,,377.819,1,,34,2,1,1,1,Anonymised,9,6,wasp,ant,snake,wasp,ant,snake,1,4,4,4,3,3,3,2,4,Wasp: correct,Beetle: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,4,3,1,4,5,4,5,2,4,5,1,2,5,1,1,0,3,2,1,3,2,1,2,3,2,1,,"",100,100,1,1,1,2,1,70,78,31,68,4,66,77,31,48,70,78,27,76,62,42,79,25,74,66,40,85,30,53,47,66,80,25,38,59,91,74,19,86,71,92,73,32,79,61,24,68,89,31,18,71,77,15,79,63,83,18,88,75,32,87,71,77,35,71,84,63,80,64,6,4,4,4,1,1,1,0,1,1,4,2,1,2,2,1,1,2,83,Anonymised,377.819,449.23296,1385.13496,0,1,111.840644836426,201.549404859543,89.708760023117,123.797855987549,381.71005596161,0,1,1,0,1,3250.5,0,30-44,0,0,1,0,0,37,3250.5,1,1,1,0,1,1,1,0,4,66.67,0,0,"",1,49.8,43.2,31.6,41.6,43.8,46.2,43,41.4,44.6,42.8,0,0,0,0,1,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158
684,,1728326651.50081,2024-10-07T18:44:11.501Z,,,667.799,1,,68,2,1,1,1,Anonymised,3,5,Spider,Beetle,Ladybird,Crawl,Flying,Ecology,1,5,4,1,5,3,3,2,2,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,4,4,1,5,5,5,5,5,5,5,1,5,5,1,1,0,1,2,2,2,1,2,2,1,2,2,,"",90,84,2,2,2,2,2,19,45,44,45,16,15,12,18,26,7,55,46,42,42,23,15,14,19,20,11,13,14,14,13,10,58,39,26,33,17,9,12,9,12,11,6,4,5,7,9,6,6,12,12,4,73,90,64,43,57,90,27,77,98,99,4,55,97,99,25,84,67,42,6,3,2,5,0,1,1,0,1,1,5,1,1,2,2,2,2,2,73,Anonymised,667.799,449.23296,1385.13496,1,1,165.525951147079,390.447779178619,224.92182803154,123.797855987549,381.71005596161,1,1,0,1,0,2750.5,0,60+,1,0,0,0,1,60,2750.5,0,1,0,0,1,1,1,1,4,66.67,1,0,"",1,66.2,84.2,89.4,84.4,87.2,93.8,58.4,65.4,92,80.1111111111111,1,0,0,0,0,0,0,0,0,3,FALSE,FALSE,100,High,0.0526315789473684
769,,1728327056.02968,2024-10-07T18:50:56.030Z,1,,283.844,1,,22,1,1,1,10,Anonymised,2,8,Itchy,Eww,Go away,Itch,Eww,Go,1,2,3,4,3,1,1,3,5,Wasp: correct,Beetle: incorrect,Ant: incorrect,Ant: incorrect,Beetle: incorrect,I don’t know: incorrect,5,4,1,5,4,5,4,5,5,4,1,4,4,1,1,0,3,2,1,2,3,1,2,3,2,1,,"",82,58,1,2,1,2,2,71,20,73,78,64,76,21,66,29,70,69,19,18,72,26,77,18,66,67,75,77,20,24,77,61,73,21,69,72,77,71,25,64,71,79,79,13,71,100,23,67,20,67,65,73,74,24,73,69,24,70,67,75,71,80,73,77,79,29,72,84,73,26,4,5,2,3,0,0,1,0,1,1,5,1,2,2,2,1,2,1,71,Anonymised,283.844,449.23296,1385.13496,0,1,103.889774084091,163.837523937225,59.947749853134,123.797855987549,381.71005596161,0,1,0,0,0,5000.5,0,18-29,1,1,0,0,0,23.5,5000.5,1,0,1,0,0,0,0,0,1,16.67,0,0,"",1,38.8,39.4,38,47.6,48.2,42.8,59.2,37.6,41.6,43.6888888888889,0,1,0,0,1,0,0,0,0,2,FALSE,FALSE,33.33,Normal,0.0175421052631579
715,,1728326730.43597,2024-10-07T18:45:30.436Z,,,621.622,1,,41,2,1,0,1,Anonymised,6,3,Spider,Fly,Moth,Yuck,Buzz,Scary,1,4,4,1,5,3,1,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Ant: incorrect,Bee: correct,Wasp: incorrect,4,4,1,5,5,5,4,4,2,1,1,4,2,2,2,9,1,2,2,3,1,2,2,2,1,2,,"",73,75,1,2,1,1,2,73,79,87,11,85,78,70,72,20,71,76,74,73,23,81,73,70,71,22,77,72,71,64,79,79,89,72,75,70,83,79,71,80,68,79,79,73,68,71,80,78,69,81,88,71,76,29,69,80,83,83,83,84,73,87,76,77,78,83,72,76,70,79,6,1,5,4,0,1,0,0,1,0,2,2,2,1,1,1,1,1,81,Anonymised,621.622,449.23296,1385.13496,1,1,215.851136922836,463.652624845505,247.801487922669,123.797855987549,381.71005596161,1,1,1,0,1,1750.5,0,30-44,0,0,1,0,0,37,1750.5,0,1,0,0,1,0,1,0,2,33.33,0,0,"",1,33,37.4,24.6,37.8,27,25.8,34.6,22.2,22.6,29.4444444444444,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158
727,,1728326816.41,2024-10-07T18:46:56.410Z,,,540.073,1,,42,2,1,1,1,Anonymised,8,7,Fly,Ant,Wasp,Dirty,Nasty,Kill,1,3,3,5,5,3,1,2,4,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,Ant: incorrect,Bee: correct,Wasp: incorrect,4,3,1,3,4,4,4,4,4,4,1,4,3,1,1,0,3,1,2,2,3,2,1,3,1,2,,"",59,73,1,1,1,1,1,34,36,33,29,32,36,33,38,42,32,36,36,33,30,30,39,40,40,41,38,35,37,40,36,35,41,29,40,37,34,42,40,38,35,36,35,40,38,50,39,33,34,38,37,34,31,33,35,72,90,86,79,76,81,81,78,74,74,80,71,79,83,79,3,3,4,5,1,1,1,0,1,1,5,1,1,1,1,1,1,2,81,Anonymised,540.073,449.23296,1385.13496,1,1,173.097729921341,290.849562883377,117.751832962036,123.797855987549,381.71005596161,0,1,1,0,1,3750.5,0,30-44,1,0,1,0,0,37,3750.5,1,1,0,0,1,0,1,0,2,33.33,0,1,"",1,67.2,60.4,61.8,63.8,63.4,59.6,67,63.8,64.8,63.5333333333333,0,0,0,0,1,0,0,0,0,7,FALSE,FALSE,0,AlwaysTomorrow,0
705,,1728326700.84543,2024-10-07T18:45:00.845Z,,,657.419,1,,32,2,1,1,1,Anonymised,10,9,Mosquito,Ants,Bug,Mosquito,Ants,Bug,1,2,4,4,4,1,1,2,1,Wasp: correct,Wasp: correct,Ant: incorrect,Ant: incorrect,Bee: correct,Ant: incorrect,2,4,1,4,3,4,2,4,3,5,1,4,2,2,2,9,2,3,2,3,3,3,3,3,3,3,,"",100,61,1,2,1,1,2,73,34,74,76,78,80,64,32,70,75,81,64,19,70,27,77,25,74,30,85,80,21,90,83,58,84,71,18,68,80,80,69,28,78,80,85,80,21,79,82,78,82,18,82,89,77,27,91,77,45,72,27,84,26,82,19,77,32,78,25,77,20,74,2,3,4,1,0,1,0,0,0,0,7,1,2,1,1,1,1,2,80,Anonymised,657.419,449.23296,1385.13496,1,1,284.056555986404,405.610645055771,121.554089069367,123.797855987549,381.71005596161,0,1,1,0,1,6001,0,30-44,0,0,1,0,0,37,6001,1,1,1,1,0,0,1,0,3,50,0,0,"",1,33,41.8,33,35.8,33.6,30.6,47.8,35.8,30.2,35.7333333333333,0,0,0,0,1,0,0,0,0,2,FALSE,FALSE,33.33,Normal,0.0175421052631579
745,,1728327000.28851,2024-10-07T18:50:00.289Z,,,360.892,1,,40,1,3,1,1,Anonymised,10,5,Spider,Ant,Worm,Spider,Ant,Worm,1,3,2,1,1,4,3,2,4,Ant: incorrect,Ant: incorrect,Wasp: incorrect,Beetle: correct,Bee: correct,Wasp: incorrect,4,4,1,4,4,4,3,3,3,4,1,4,4,2,2,9,3,3,2,3,1,2,1,3,2,1,,"",37,84,1,2,1,2,2,27,73,84,34,61,33,80,87,75,72,29,81,82,68,68,30,36,86,28,77,33,73,77,70,29,72,69,75,75,64,33,85,32,90,77,32,75,30,41,80,74,69,28,60,68,64,68,57,80,65,79,71,76,76,97,74,68,75,73,82,67,78,69,4,4,3,3,0,1,1,0,1,1,5,1,1,2,2,2,1,1,100,Anonymised,360.892,449.23296,1385.13496,0,1,107.527191877365,190.566747903824,83.039556026459,123.797855987549,381.71005596161,0,1,1,0,1,2750.5,0,30-44,1,0,1,0,0,37,2750.5,0,1,0,0,0,1,1,0,2,33.33,0,0,"",1,44.2,48.6,36.6,30.6,43.6,48.4,34.4,29,40.2,39.5111111111111,0,1,1,0,1,0,0,0,0,3,FALSE,FALSE,100,High,0.0526315789473684
788,,1728327097.53388,2024-10-07T18:51:37.534Z,1,,311.506,1,,48,2,1,1,1,Anonymised,10,8,Bug,Woodlice,Spider,Bug,Fly,Worm,1,1,1,4,3,5,5,2,5,Wasp: correct,Beetle: incorrect,I don’t know: incorrect,I don’t know: incorrect,Bee: correct,I don’t know: incorrect,3,2,1,5,5,5,5,5,5,5,1,4,4,1,1,0,1,3,3,3,3,3,3,3,3,3,1,"",22,71,2,2,2,2,2,79,30,26,81,80,75,35,28,78,78,75,74,31,28,87,82,34,26,82,31,82,81,80,30,89,83,73,36,28,22,80,75,31,82,34,83,78,28,81,26,82,81,32,78,25,78,78,23,77,81,37,86,80,82,31,85,77,80,35,81,76,77,33,1,1,4,3,1,1,1,1,1,1,6,1,1,2,2,2,2,2,100,Anonymised,311.506,449.23296,1385.13496,0,1,108.682073116302,176.582834005356,67.900760889054,123.797855987549,381.71005596161,0,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,1,1,1,0,0,0,1,0,2,33.33,1,0,I cannot afford to pay anything for this plan.,0,40.8,49,39.6,41.2,27.6,40.8,41,51.6,40.4,41.3333333333333,1,0,0,0,1,1,1,0,0,3,FALSE,FALSE,100,High,0.0526315789473684
696,,1728326689.14976,2024-10-07T18:44:49.150Z,,,731.056,1,,71,1,1,1,1,Anonymised,3,3,spider,ant,bee,creepy,scared,dirty,1,3,3,4,5,3,3,2,4,Wasp: correct,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,3,4,1,5,5,5,5,5,5,5,1,5,5,1,1,0,1,3,3,3,3,3,3,3,3,3,6,"",99,52,1,2,2,2,1,25,52,4,3,3,9,9,8,9,9,99,95,46,44,45,9,7,8,7,7,37,23,23,22,22,100,83,55,53,52,4,3,4,2,5,2,1,1,2,2,97,94,52,52,52,98,98,98,97,97,95,1,75,97,97,2,76,56,55,19,96,97,58,4,4,2,4,1,1,1,0,1,1,2,1,1,1,2,2,2,2,95,Anonymised,731.056,449.23296,1385.13496,1,1,171.010936975479,378.569128990173,207.558192014694,123.797855987549,381.71005596161,1,1,0,1,0,1750.5,0,60+,0,0,0,0,1,60,1750.5,0,1,1,0,1,1,1,0,4,66.67,0,0,I do not like these insects.,1,82.6,92.4,96.4,91.2,74.6,98.4,34.2,31.4,30.6,70.2,1,1,0,0,0,0,0,0,0,4,FALSE,FALSE,300,High,0.157894736842105
773,,1728327065.86449,2024-10-07T18:51:05.864Z,,,358.488,1,,29,2,1,1,9,Anonymised,7,3,Ants,Spider,Millioed,Spider,Ant,Centipede,1,3,4,1,1,3,3,2,2,Ant: incorrect,Ant: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,4,3,1,3,4,3,5,3,3,4,1,3,2,1,1,0,3,3,2,2,1,2,2,3,3,2,,"",20,81,2,2,1,2,1,94,34,84,75,79,77,19,82,85,74,27,21,85,85,88,83,64,20,80,79,84,28,90,90,22,78,25,81,30,79,81,27,71,71,29,20,93,23,82,79,81,77,89,17,87,87,59,36,19,89,32,78,80,22,80,79,24,86,78,25,80,13,81,3,4,2,3,1,1,1,0,1,1,5,2,2,2,2,2,2,1,100,Anonymised,358.488,449.23296,1385.13496,0,1,115.470252037048,170.575110912323,55.104858875275,123.797855987549,381.71005596161,0,1,1,0,1,1750.5,0,18-29,1,1,0,0,0,23.5,1750.5,0,0,0,0,1,1,1,1,4,66.67,0,0,"",1,26.8,34.8,44.2,32.6,37.2,40.6,38.8,41.4,29.8,36.2444444444444,0,0,0,0,1,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158
777,,1728327069.8274,2024-10-07T18:51:09.827Z,,,380.104,1,,21,1,1,1,1,Anonymised,5,4,SPIDER,slug,beetle,spider,slug,beetle,1,3,4,4,5,3,3,2,2,Wasp: correct,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,3,4,1,4,2,4,3,5,2,1,1,4,2,1,1,0,3,2,1,3,2,3,2,3,2,2,,"",89,58,1,1,2,1,2,79,69,54,40,63,40,35,87,70,45,35,31,71,58,81,42,28,77,76,71,38,38,39,54,50,37,1,98,78,71,40,34,74,61,94,30,79,89,53,45,34,16,73,71,68,51,36,95,32,91,41,41,70,58,56,89,18,22,55,90,31,52,97,2,6,3,2,1,1,0,0,1,1,3,1,1,1,1,1,2,1,59,Anonymised,380.104,449.23296,1385.13496,0,1,100.412449121475,188.665112018585,88.25266289711,123.797855987549,381.71005596161,0,1,0,0,1,2250.5,0,18-29,0,1,0,0,0,23.5,2250.5,0,1,1,0,1,1,1,1,5,83.33,0,0,"",1,39,41.2,39.4,44.6,56.2,40.8,44.8,43,47.6,44.0666666666667,0,1,0,0,1,0,0,0,0,6,FALSE,FALSE,1900,High,1
722,,1728326800.47306,2024-10-07T18:46:40.473Z,,,665.768,1,,46,2,1,0,1,Anonymised,8,5,SPIDER,FLEA,ANT,FLY,BEE,SPIDER,1,5,4,1,3,3,3,2,4,Ant: incorrect,Beetle: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,4,2,1,5,5,5,5,5,5,5,1,4,5,2,2,9,1,1,2,2,2,2,1,1,1,2,,"",64,85,2,1,1,1,1,64,53,35,33,44,45,28,35,27,15,40,32,24,36,33,52,36,45,55,55,44,33,41,38,40,41,35,56,42,40,54,59,53,54,61,39,28,33,31,30,45,43,35,42,42,64,97,72,56,54,92,16,66,98,92,1,54,69,60,14,97,97,99,6,5,4,4,0,1,1,1,1,1,5,1,1,2,2,2,2,2,96,Anonymised,665.768,449.23296,1385.13496,1,1,133.562089204788,388.625738143921,255.063648939133,123.797855987549,381.71005596161,1,1,1,0,1,2750.5,0,45-60,1,0,0,1,0,52.5,2750.5,0,1,0,0,1,1,1,0,3,50,0,0,"",1,54.2,51.4,43.8,70,60.8,67.8,67,57.2,58.6,58.9777777777778,1,0,0,0,0,0,0,0,0,3,FALSE,FALSE,100,High,0.0526315789473684
698,,1728326694.08658,2024-10-07T18:44:54.087Z,,,772.67,1,,18,1,1,1,1,Anonymised,9,4,Ant,Bee,Fly,Crawling,Itchy,Discusting,1,3,3,5,5,3,1,2,2,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,Ant: incorrect,Bee: correct,Bee: correct,3,3,1,3,3,3,3,3,3,3,1,3,3,2,2,9,2,2,3,3,3,2,1,2,2,3,,"",60,68,2,1,1,1,2,74,39,78,44,93,44,88,78,83,53,37,78,49,48,14,57,49,23,74,25,33,46,86,76,81,28,48,78,81,77,45,86,50,71,79,31,49,23,21,49,80,82,52,86,81,51,73,74,83,78,19,47,85,93,49,15,79,39,81,86,88,77,16,4,2,3,3,1,1,1,0,1,1,4,2,2,2,2,2,2,2,81,Anonymised,772.67,449.23296,1385.13496,1,1,248.133761882782,374.221794843674,126.088032960892,123.797855987549,381.71005596161,1,1,1,0,1,2250.5,0,18-29,0,1,0,0,0,23.5,2250.5,0,1,0,0,1,0,1,1,3,50,0,0,"",1,34.4,54.4,33.8,30.8,35.6,65.4,54.8,37.6,23.8,41.1777777777778,0,1,0,0,0,0,0,0,0,1,FALSE,TRUE,0,AlwaysTomorrow,0
748,,1728327002.64494,2024-10-07T18:50:02.645Z,,,475.941,1,,42,1,1,0,1,Anonymised,4,8,Spider,Ant,Bug,Daddy long legs,Spider,Bug,1,3,3,3,4,1,3,2,4,Beetle: incorrect,Wasp: correct,Ant: incorrect,Beetle: correct,Bee: correct,Wasp: incorrect,3,3,1,3,3,3,3,3,3,3,1,3,3,2,2,9,2,2,1,2,3,1,2,2,1,3,,"",67,87,2,2,1,2,2,67,62,70,31,34,72,59,57,58,50,60,64,61,58,50,69,66,71,64,57,59,59,58,50,56,61,64,64,66,61,70,65,61,58,59,65,62,65,58,60,62,59,60,56,56,57,56,57,59,64,65,67,64,65,69,64,65,71,64,61,59,50,30,5,2,1,6,1,1,1,0,1,1,3,1,1,1,1,1,1,2,59,Anonymised,475.941,449.23296,1385.13496,1,1,171.273574113846,270.635502099991,99.361927986145,123.797855987549,381.71005596161,0,1,0,0,0,5000.5,0,30-44,0,0,1,0,0,37,5000.5,1,1,0,1,0,1,1,0,3,50,0,0,"",1,47.2,34.6,37.4,40.8,43.6,38,41.4,36.8,41.4,40.1333333333333,0,1,0,0,1,0,0,0,0,7,FALSE,FALSE,0,AlwaysTomorrow,0
686,,1728326655.30026,2024-10-07T18:44:15.300Z,,,840.227,1,,54,2,1,1,12,Anonymised,7,8,Beatles,Bees,Ants,Ok,Ok,Ok,1,3,3,5,5,5,5,2,4,I don’t know: incorrect,I don’t know: incorrect,I don’t know: incorrect,I don’t know: incorrect,Bee: correct,Wasp: incorrect,4,3,1,3,3,4,3,4,3,4,1,3,3,1,1,0,2,3,3,2,3,3,2,3,3,2,,"",64,63,1,1,2,1,2,61,50,65,65,66,68,64,66,62,62,67,62,61,62,60,55,64,62,63,61,66,66,50,69,68,63,63,59,62,61,65,71,70,63,66,62,55,63,68,67,61,62,60,63,66,59,66,51,61,61,66,59,67,63,64,58,66,63,63,39,60,59,56,4,4,3,4,1,1,1,0,1,1,5,1,1,1,2,2,2,2,71,Anonymised,840.227,449.23296,1385.13496,1,1,479.86149597168,573.922930002213,94.061434030533,123.797855987549,381.71005596161,0,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,1,0,0,0,0,0,1,0,1,16.67,0,0,"",1,38.6,39,33,35.6,36.2,37,37.6,38.4,37.6,37,1,0,0,0,1,0,0,0,0,4,FALSE,FALSE,300,High,0.157894736842105
799,,1728327134.51168,2024-10-07T18:52:14.512Z,,,365.759,1,,25,1,1,1,7,Anonymised,2,6,Butterfly,Bug,Winged,Wasp,Beetle,Ant,1,3,4,1,3,3,1,2,4,Ant: incorrect,Beetle: incorrect,Beetle: correct,Ant: incorrect,Bee: correct,Wasp: incorrect,4,3,1,5,5,5,5,5,5,5,1,5,5,2,2,9,2,2,3,1,2,3,2,1,2,1,,"",82,85,1,1,1,1,2,75,34,67,69,71,25,65,61,56,34,69,35,59,66,81,77,75,77,82,76,36,29,31,28,34,69,63,66,28,69,61,34,64,41,41,32,33,30,31,42,62,31,71,34,65,83,75,74,81,71,79,68,82,78,81,73,78,76,74,68,84,86,78,6,6,5,5,1,0,1,0,1,1,3,1,2,2,2,2,2,2,81,Anonymised,365.759,449.23296,1385.13496,0,1,113.434250116348,185.578377008438,72.14412689209,123.797855987549,381.71005596161,0,1,0,0,0,3250.5,0,18-29,0,1,0,0,0,23.5,3250.5,1,0,0,0,1,0,1,0,2,33.33,0,0,"",1,36.8,22.6,51.8,51.8,68.4,66.4,38,41,47.4,47.1333333333333,0,1,0,0,1,0,0,0,0,2,FALSE,FALSE,33.33,Normal,0.0175421052631579
